Name,Date,Century,Wikipedia_Link
Alan Watts,1915??973,20th,https://en.wikipedia.org/wiki/Alan_Watts
Paul Watzlawick,1921??007,20th,https://en.wikipedia.org/wiki/Paul_Watzlawick
Richard M. Weaver,1910??963,20th,https://en.wikipedia.org/wiki/Richard_M._Weaver
Eugene Webb,born 1938,20th,https://en.wikipedia.org/wiki/Eugene_Webb
Michel Weber,born 1963,20th,https://en.wikipedia.org/wiki/Michel_Weber
William Stone Weedon,1908??984,20th,https://en.wikipedia.org/wiki/William_Stone_Weedon
Simone Weil,1909??943[a][b][c][d],20th,https://en.wikipedia.org/wiki/Simone_Weil
Jack Russell Weinstein,born 1969,20th,https://en.wikipedia.org/wiki/Jack_Russell_Weinstein
Paul Weiss,1901??002,20th,https://en.wikipedia.org/wiki/Paul_Weiss_(philosopher)
Morris Weitz,1916??981,20th,https://en.wikipedia.org/wiki/Morris_Weitz
Carl Friedrich von WeizsÃ¤cker,1912??007,20th,https://en.wikipedia.org/wiki/Carl_Friedrich_von_Weizs%C3%A4cker
Philip Welch,born 1954,20th,https://en.wikipedia.org/wiki/Philip_Welch
Christopher Heath Wellman,born 1967,20th,https://en.wikipedia.org/wiki/Christopher_Heath_Wellman
Albrecht Wellmer,1933??018,20th,https://en.wikipedia.org/wiki/Albrecht_Wellmer
Peter Wenz,born 1945,20th,https://en.wikipedia.org/wiki/Peter_Wenz
Archibald Garden Wernham,1916??989,20th,https://en.wikipedia.org/wiki/Archibald_Garden_Wernham
Cornel West,born 1953,20th,https://en.wikipedia.org/wiki/Cornel_West
Robert B. Westbrook,born 1950,20th,https://en.wikipedia.org/wiki/Robert_B._Westbrook_(historian)
Anthony Weston,born 1954,20th,https://en.wikipedia.org/wiki/Anthony_Weston
Philip Wheelwright,1901??970,20th,https://en.wikipedia.org/wiki/Philip_Wheelwright
Alan White,born 1951,20th,https://en.wikipedia.org/wiki/Alan_White_(American_philosopher)
Alan R. White,1922??992,20th,https://en.wikipedia.org/wiki/Alan_R._White
Morton White,1917??016,20th,https://en.wikipedia.org/wiki/Morton_White
Heather Widdows,born 1972,20th,https://en.wikipedia.org/wiki/Heather_Widdows
Nettie Wiebe,born 1949,20th,https://en.wikipedia.org/wiki/Nettie_Wiebe
Philip P. Wiener,1905??992,20th,https://en.wikipedia.org/wiki/Philip_P._Wiener
David Wiggins,born 1933[b][c],20th,https://en.wikipedia.org/wiki/David_Wiggins
Dan Wikler,born 1946,20th,https://en.wikipedia.org/wiki/Dan_Wikler
John Daniel Wild,1902??972,20th,https://en.wikipedia.org/wiki/John_Daniel_Wild
Frederick Wilhelmsen,1923??996,20th,https://en.wikipedia.org/wiki/Frederick_Wilhelmsen
Kathy Wilkes,1946??003,20th,https://en.wikipedia.org/wiki/Kathy_Wilkes
Dallas Willard,1935??013,20th,https://en.wikipedia.org/wiki/Dallas_Willard
Bernard Williams,1929??003[a][b][c][d][e],20th,https://en.wikipedia.org/wiki/Bernard_Williams
C. J. F. Williams,1930??997,20th,https://en.wikipedia.org/wiki/C._J._F._Williams
Michael Williams,born 1947,20th,https://en.wikipedia.org/wiki/Michael_Williams_(philosopher)
Timothy Williamson,born 1955[c],20th,https://en.wikipedia.org/wiki/Timothy_Williamson
Jan Willis,born 1948,20th,https://en.wikipedia.org/wiki/Jan_Willis
Amos N. Wilson,1940/41??995,20th,https://en.wikipedia.org/wiki/Amos_N._Wilson
Catherine Wilson,born 1951,20th,https://en.wikipedia.org/wiki/Catherine_Wilson_(philosopher)
Margaret Dauler Wilson,1939??998,20th,https://en.wikipedia.org/wiki/Margaret_Dauler_Wilson
Mark Wilson,born 1947,20th,https://en.wikipedia.org/wiki/Mark_Wilson_(philosopher)
Robert Wilson,born 1964,20th,https://en.wikipedia.org/wiki/Robert_Wilson_(philosopher)
William C. Wimsatt,born 1941,20th,https://en.wikipedia.org/wiki/William_C._Wimsatt
Peter Winch,1926??997[b][c],20th,https://en.wikipedia.org/wiki/Peter_Winch
Richard Dien Winfield,born 1950,20th,https://en.wikipedia.org/wiki/Richard_Dien_Winfield
Langdon Winner,born 1944,20th,https://en.wikipedia.org/wiki/Langdon_Winner
William J. Winslade,born 1941,20th,https://en.wikipedia.org/wiki/William_J._Winslade
Kwasi Wiredu,born 1931,20th,https://en.wikipedia.org/wiki/Kwasi_Wiredu
John Wisdom,1904??993[b][c],20th,https://en.wikipedia.org/wiki/John_Wisdom
John Oulton Wisdom,1908??993,20th,https://en.wikipedia.org/wiki/John_Oulton_Wisdom
Charlotte Witt,born 1951,20th,https://en.wikipedia.org/wiki/Charlotte_Witt
Monique Wittig,1935??003,20th,https://en.wikipedia.org/wiki/Monique_Wittig
Karol WojtyÅa,1920??005,20th,https://en.wikipedia.org/wiki/Pope_John_Paul_II
Jan WoleÅski,born 1940,20th,https://en.wikipedia.org/wiki/Jan_Wole%C5%84ski
Susan R. Wolf,born 1952,20th,https://en.wikipedia.org/wiki/Susan_R._Wolf
Ursula Wolf,born 1951,20th,https://en.wikipedia.org/wiki/Ursula_Wolf
Jonathan Wolff,born 1959,20th,https://en.wikipedia.org/wiki/Jonathan_Wolff_(philosopher)
Robert Paul Wolff,born 1933,20th,https://en.wikipedia.org/wiki/Robert_Paul_Wolff
Sybil Wolfram,1931??993,20th,https://en.wikipedia.org/wiki/Sybil_Wolfram
Elizabeth Wolgast,1929??020,20th,https://en.wikipedia.org/wiki/Elizabeth_Wolgast
Sheldon Wolin,1922??015,20th,https://en.wikipedia.org/wiki/Sheldon_Wolin
Richard Wollheim,1923??003[b][c],20th,https://en.wikipedia.org/wiki/Richard_Wollheim
Nicholas Wolterstorff,born 1932,20th,https://en.wikipedia.org/wiki/Nicholas_Wolterstorff
Allen W. Wood,born 1942,20th,https://en.wikipedia.org/wiki/Allen_W._Wood
David Wood,born 1946,20th,https://en.wikipedia.org/wiki/David_Wood_(philosopher)
W. Hugh Woodin,born 1955,20th,https://en.wikipedia.org/wiki/W._Hugh_Woodin
Paul Woodruff,born 1943,20th,https://en.wikipedia.org/wiki/Paul_Woodruff
John Woods,born 1937,20th,https://en.wikipedia.org/wiki/John_Woods_(logician)
John Worrall,born 1946,20th,https://en.wikipedia.org/wiki/John_Worrall_(philosopher)
Mark Wrathall,born 1965,20th,https://en.wikipedia.org/wiki/Mark_Wrathall
Crispin Wright,born 1942[b][c],20th,https://en.wikipedia.org/wiki/Crispin_Wright
Georg Henrik von Wright,1916??003[a][b][c][d],20th,https://en.wikipedia.org/wiki/Georg_Henrik_von_Wright
W. D. Wright,born 1936,20th,https://en.wikipedia.org/wiki/W._D._Wright
Jerzy WrÃ³blewski,1926??990[d],20th,https://en.wikipedia.org/wiki/Jerzy_Wr%C3%B3blewski
Alison Wylie,born 1954,20th,https://en.wikipedia.org/wiki/Alison_Wylie
Mark Wynn,born 1963,20th,https://en.wikipedia.org/wiki/Mark_Wynn
Edith Wyschogrod,1930??009,20th,https://en.wikipedia.org/wiki/Edith_Wyschogrod
Xu Liangying,1920??013,20th,https://en.wikipedia.org/wiki/Xu_Liangying
George Yancy,born 1961,20th,https://en.wikipedia.org/wiki/George_Yancy
Keith Yandell,1938??020,20th,https://en.wikipedia.org/wiki/Keith_Yandell
Cemal YÄ±ldÄ±rÄ±m,1925??009,20th,https://en.wikipedia.org/wiki/Cemal_Y%C4%B1ld%C4%B1r%C4%B1m
Francis Parker Yockey,1917??960,20th,https://en.wikipedia.org/wiki/Francis_Parker_Yockey
John Howard Yoder,1927??997,20th,https://en.wikipedia.org/wiki/John_Howard_Yoder
John W. Yolton,1921??005,20th,https://en.wikipedia.org/wiki/John_W._Yolton
Robert M. Yost,1917??006,20th,https://en.wikipedia.org/wiki/Robert_M._Yost
Arthur M. Young,1905??995,20th,https://en.wikipedia.org/wiki/Arthur_M._Young
Damon Young,born 1975,20th,https://en.wikipedia.org/wiki/Damon_Young
Iris Marion Young,1949??006,20th,https://en.wikipedia.org/wiki/Iris_Marion_Young
Julian Young,born 1943,20th,https://en.wikipedia.org/wiki/Julian_Young
Robert M. Young,1935??019,20th,https://en.wikipedia.org/wiki/Robert_M._Young_(academic)
Jiyuan Yu,1964??016,20th,https://en.wikipedia.org/wiki/Jiyuan_Yu
Santiago Zabala,born 1975,20th,https://en.wikipedia.org/wiki/Santiago_Zabala
Linda Trinkaus Zagzebski,born 1946,20th,https://en.wikipedia.org/wiki/Linda_Trinkaus_Zagzebski
Dan Zahavi,born 1967,20th,https://en.wikipedia.org/wiki/Dan_Zahavi
JosÃ© Zalabardo,born 1964,20th,https://en.wikipedia.org/wiki/Jos%C3%A9_Zalabardo
Edward N. Zalta,born 1952,20th,https://en.wikipedia.org/wiki/Edward_N._Zalta
MarÃ­a Zambrano,1904??991,20th,https://en.wikipedia.org/wiki/Mar%C3%ADa_Zambrano
MarlÃ¨ne Zarader,born 1949,20th,https://en.wikipedia.org/wiki/Marl%C3%A8ne_Zarader
Ingo Zechner,born 1972,20th,https://en.wikipedia.org/wiki/Ingo_Zechner
John Zerzan,born 1943,20th,https://en.wikipedia.org/wiki/John_Zerzan
Zhou Guoping,born 1945,20th,https://en.wikipedia.org/wiki/Zhou_Guoping
Zygmunt ZiembiÅski,1920??996,20th,https://en.wikipedia.org/wiki/Zygmunt_Ziembi%C5%84ski
Paul Ziff,1920??003,20th,https://en.wikipedia.org/wiki/Paul_Ziff
Robert Zimmer,born 1953,20th,https://en.wikipedia.org/wiki/Robert_Zimmer_(philosopher)
Michael E. Zimmerman,born 1946,20th,https://en.wikipedia.org/wiki/Michael_E._Zimmerman
Alexander Zinoviev,1922??006,20th,https://en.wikipedia.org/wiki/Alexander_Zinoviev
Slavoj Å½iÅ¾ek,born 1949[f],20th,https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek
ElÃ©mire Zolla,1926??002,20th,https://en.wikipedia.org/wiki/El%C3%A9mire_Zolla
Volker Zotz,born 1956,20th,https://en.wikipedia.org/wiki/Volker_Zotz
FranÃ§ois Zourabichvili,1965??006,20th,https://en.wikipedia.org/wiki/Fran%C3%A7ois_Zourabichvili
Catherine Zuckert,born 1942,20th,https://en.wikipedia.org/wiki/Catherine_Zuckert
Michael Zuckert,born 1942,20th,https://en.wikipedia.org/wiki/Michael_Zuckert
Rachel Zuckert,born 1969,20th,https://en.wikipedia.org/wiki/Rachel_Zuckert
Estanislao Zuleta,1935??990,20th,https://en.wikipedia.org/wiki/Estanislao_Zuleta
Alenka ZupanÄiÄ,born 1965,20th,https://en.wikipedia.org/wiki/Alenka_Zupan%C4%8Di%C4%8D
Jan Zwicky,born 1955,20th,https://en.wikipedia.org/wiki/Jan_Zwicky
