Name,In-Degree Centrality,Out-Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,RawCentrality,Calculated_In_Degree_Count,ActivityYear,AdjustedCentrality
Heinrich von Kleist,0.0027855153203342,0.0034045187248529,0.2579526203587376,1.7689383372156445e-05,0.0001491211321726,0,9,1777.0,0.0
Rudolf Christoph Eucken,0.0030950170225936,0.0034045187248529,0.268823548752683,7.602733654051544e-05,0.0003108774155325,0,10,1846.0,0.0
Karl Kraus,0.0040235221293717,0.0040235221293717,0.2755574782752713,9.399001571267064e-05,0.0004088836722197,0,13,1874.0,0.0
John Hoppus,0.0006190034045187,0.0052615289384091,0.2307363117519467,5.255036548710277e-05,2.781477420541786e-05,0,2,1789.0,0.0
John Grote,0.0006190034045187,0.0015475085112968,0.2313038611976588,6.134438229342403e-06,2.1423150160969557e-05,0,2,1813.0,0.0
George Croom Robertson,0.0015475085112968,0.0015475085112968,0.2618216779840214,5.248864178797755e-05,0.0003305402907843,0,5,1842.0,0.0
Johann Georg Hamann,0.0030950170225936,0.0034045187248529,0.3098227827265485,0.0001188796113968,0.0015887074033531,0,10,1730.0,0.0
John Veitch,0.0006190034045187,0.0006190034045187,0.2347308609931633,1.4704336517020325e-06,4.528124358482116e-05,0,2,1829.0,0.0
Renn Dickson Hampden,0.0034045187248529,0.0046425255338904,0.2882549750493518,0.0001466525394672,0.0020310940646637,0,11,1793.0,0.0
John Broome,0.0037140204271123,0.0024760136180748,0.279333323368541,1.6040742742292843e-05,0.0015631827646537,0,12,1947.0,0.0
James Griffin,0.004333023831631,0.0021665119158155,0.286385947801758,2.365105840120917e-05,0.0022954902623787,0,14,1933.0,0.0
William Calvert Kneale,0.0034045187248529,0.0021665119158155,0.2791728177240083,0.0001528239849691,0.0015198572171678,0,11,1906.0,0.0
Jeff McMahan,0.0058805323429278,0.0086660476632621,0.2923014702370495,0.0004417719624275,0.0035694504110435,0,19,1954.0,0.0
Julius Charles Hare,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,1795.0,0.0
Laetitia Matilda Hawkins,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,1759.0,0.0
Mary Hays,0.0003095017022593,0.0015475085112968,0.2380469183957287,1.6761859812426063e-06,2.6364773354777705e-05,0,1,1760.0,0.0
Francis Haywood,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1798.0,0.0
Abraham Tucker,0.0003095017022593,0.000928505106778,0.2175626959231356,2.7643551482717986e-07,1.0721849385838072e-05,0,1,1705.0,0.0
Jacques Barzun,0.0018570102135561,0.0015475085112968,0.2908723371257328,7.918777467008207e-05,0.0010591927167748,0,6,1907.0,0.0
G.W.F. Hegel,0.0027855153203342,0.0371402042711234,0.2915414104084503,0.0015542601980453,0.0009232925247365,0,9,1770.0,0.0
Karl Wilhelm Ferdinand Solger,0.0003095017022593,0.0003095017022593,0.2231416536033446,0.0,1.286620975295734e-05,0,1,1780.0,0.0
R. G. Collingwood,0.0040235221293717,0.0058805323429278,0.2535771192305232,0.0006132642773972,0.0001932717556077,0,13,1889.0,0.0
Jean Wahl,0.004333023831631,0.0049520272361497,0.3056324766905111,0.0002432866559762,0.0025974889798186,0,14,1888.0,0.0
Ernst Behler,0.0006190034045187,0.0006190034045187,0.2268401340498089,9.397849970303944e-07,2.356643826492567e-05,0,2,1928.0,0.0
Frederick C. Beiser,0.0040235221293717,0.0012380068090374,0.2927123770131634,3.747332358811431e-05,0.0014492686852084,0,13,1949.0,0.0
Richard J. Bernstein,0.0030950170225936,0.0068090374497059,0.2996322913633564,0.0004033476922108,0.0013033090206765,0,10,1932.0,0.0
Robert Brandom,0.0244506344784896,0.0030950170225936,0.3505438387053986,0.0005729126572767,0.0476252431156331,0,79,1950.0,0.0
Frantz Fanon,0.0058805323429278,0.0030950170225936,0.2692207760134922,0.0007017613326305,0.0003601604012644,0,19,1925.0,0.0
Paul Guyer,0.0024760136180748,0.0006190034045187,0.3071459870060156,5.760668178549623e-06,0.0015950684965403,0,8,1948.0,0.0
Jean Hyppolite,0.0046425255338904,0.0018570102135561,0.3041020824821713,2.638249004232045e-05,0.0015933175957977,0,15,1907.0,0.0
Michael Inwood,0.000928505106778,0.0,0.2809421740946031,0.0,0.0006105153985857,0,3,1944.0,0.0
Robert Stern,0.0071185391519653,0.000928505106778,0.3144006215135995,0.0006218788437,0.0035668434423913,0,23,1962.0,0.0
Claude Adrien HelvÃ©tius,0.0,0.0030950170225936,0.0,0.0,4.997075122549391e-32,0,0,1715.0,0.0
Johann Friedrich Herbart,0.0034045187248529,0.0012380068090374,0.3155919197438665,3.431070730958801e-05,0.0035444258118089,0,11,1776.0,0.0
David Pears,0.0024760136180748,0.000928505106778,0.2996322913633564,3.972648180021316e-05,0.0035174424301441,0,8,1921.0,0.0
Wilhelm Reich,0.0049520272361497,0.0058805323429278,0.2861329566817918,0.0001842836927916,0.0009545326486852,0,16,1897.0,0.0
Friedrich HÃ¶lderlin,0.0,0.0071185391519653,0.0,0.0,4.997075122549391e-32,0,0,1770.0,0.0
Theodor Adorno,0.0061900340451872,0.017951098731043,0.3002495172184668,0.0010262571925859,0.0016549229978259,0,20,1903.0,0.0
Alain Badiou,0.0080470442587434,0.0126895697926338,0.3034373438819709,0.0013573326280103,0.0012339945055889,0,26,1937.0,0.0
Paul de Man,0.0034045187248529,0.0064995357474466,0.2854884499729796,0.0001346860153848,0.0011350325674088,0,11,1919.0,0.0
David Farrell Krell,0.0012380068090374,0.0012380068090374,0.2996322913633564,3.3759515624307487e-06,0.0014949290575625,0,4,1944.0,0.0
Barbara Cassin,0.0006190034045187,0.0012380068090374,0.2399870389951506,5.173186555446337e-06,4.228648314046574e-05,0,2,1947.0,0.0
Helmut Thielicke,0.0006190034045187,0.0003095017022593,0.2747782602200108,5.779579791808681e-07,0.00066015383248,0,2,1908.0,0.0
George Campbell,0.0012380068090374,0.0,0.3081904483491035,0.0,0.0016377671542206,0,4,1719.0,0.0
Moritz Schlick,0.0241411327762302,0.0052615289384091,0.3486154703030489,0.0010495596758706,0.0474729182123608,0,78,1882.0,0.0
Henry E. Allison,0.0006190034045187,0.0012380068090374,0.3063390671158149,4.610457192091411e-05,0.0015190162313457,0,2,1937.0,0.0
Simon Blackburn,0.0040235221293717,0.0015475085112968,0.314366716561425,0.0003684078287564,0.0053069536172508,0,13,1944.0,0.0
Jerry Fodor,0.0219746208604147,0.0362116991643454,0.3471210481869605,0.0022367888246041,0.0460148269512551,0,71,1935.0,0.0
Allan Gibbard,0.0030950170225936,0.0040235221293717,0.3127142847751657,0.0017901818931966,0.0040092593550015,0,10,1942.0,0.0
Alison Gopnik,0.000928505106778,0.0003095017022593,0.3082828429223873,0.0002112054345394,0.0016347586780637,0,3,1955.0,0.0
Christine Korsgaard,0.0207366140513772,0.0030950170225936,0.3537340811399217,5.499250917073125e-05,0.0482721561076636,0,67,1952.0,0.0
Elijah Millgram,0.0006190034045187,0.0003095017022593,0.3080547989722175,6.665847333056576e-07,0.0021410292980364,0,2,1958.0,0.0
Peter Millican,0.0003095017022593,0.0018570102135561,0.3046423411719192,6.6502091563270894e-06,0.0014858221707365,0,1,1958.0,0.0
John Passmore,0.0012380068090374,0.0018570102135561,0.3076321826376208,0.0002554733151631,0.0023781207255541,0,4,1914.0,0.0
John Armstrong,0.0006190034045187,0.0003095017022593,0.2595834873262773,5.669210538644631e-05,0.0001729326396608,0,2,1966.0,0.0
Alexander Bryan Johnson,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1786.0,0.0
ThÃ©odore Simon Jouffroy,0.0,0.0015475085112968,0.0,0.0,4.997075122549391e-32,0,0,1796.0,0.0
Theophilos Kairis,0.0,0.0034045187248529,0.0,0.0,4.997075122549391e-32,0,0,1784.0,0.0
Martin Knutzen,0.0003095017022593,0.0012380068090374,0.3042290297092563,0.0,0.0013007872366768,0,1,1713.0,0.0
Karl Ameriks,0.000928505106778,0.0006190034045187,0.3045786817128925,0.0004194157202257,0.0013257500636436,0,3,1947.0,0.0
Lewis White Beck,0.0006190034045187,0.0046425255338904,0.3047060272472138,1.976296516525034e-05,0.001345614242786,0,2,1913.0,0.0
Robert Bernasconi,0.0021665119158155,0.0030950170225936,0.3190110048888263,0.0002007784824369,0.0035833295271794,0,7,1950.0,0.0
Quassim Cassam,0.0006190034045187,0.0003095017022593,0.3044196494020567,4.0583544112622445e-05,0.0013008834527508,0,2,1961.0,0.0
Emmanuel Chukwudi Eze,0.0003095017022593,0.000928505106778,0.3042290297092563,1.5423528547427756e-06,0.0013007872366768,0,1,1963.0,0.0
Clement Greenberg,0.0006190034045187,0.0015475085112968,0.3044196494020567,0.0001202353591223,0.0013017764777142,0,2,1909.0,0.0
Mary J. Gregor,0.0003095017022593,0.0006190034045187,0.3042290297092563,0.0,0.0013007872366768,0,1,1928.0,0.0
Onora O'Neill,0.0015475085112968,0.0018570102135561,0.3093624708345637,0.0005556832907072,0.0027199320441043,0,5,1941.0,0.0
John Rawls,0.0383782110801609,0.0259981429897864,0.36239713608579,0.0131728846443975,0.0514617400327321,0,124,1921.0,0.0
Susan Shell,0.0003095017022593,0.0,0.3043637931577906,0.0,0.0013007872366768,0,1,1948.0,0.0
Richard Payne Knight,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1750.0,0.0
Hugo KoÅÅÄtaj,0.0,0.0027855153203342,0.0,0.0,4.997075122549391e-32,0,0,1750.0,0.0
Nachman Krochmal,0.0003095017022593,0.000928505106778,0.0003095017022593,1.587558512417295e-06,8.495027708333967e-31,0,1,1785.0,0.0
Wilhelm Traugott Krug,0.0,0.000928505106778,0.0,0.0,4.997075122549391e-32,0,0,1770.0,0.0
Mary Whiton Calkins,0.0040235221293717,0.0046425255338904,0.3088707949432183,1.3410021390382892e-05,0.0026409510616211,0,13,1863.0,0.0
Michael Ghiselin,0.0034045187248529,0.0003095017022593,0.2935967935012684,1.9423531824904214e-05,0.0015057786660804,0,11,1939.0,0.0
Michael Ruse,0.0055710306406685,0.0015475085112968,0.3062746966457338,0.000931636499196,0.0042307978393062,0,18,1940.0,0.0
Pierre LaromiguiÃ¨re,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1756.0,0.0
John Gray,0.0027855153203342,0.0061900340451872,0.2946353914164236,0.0008008030234768,0.001071026939413,0,9,1948.0,0.0
Miguel Abensour,0.0006190034045187,0.0068090374497059,0.2369825674883419,0.0006234576649672,9.090866345452552e-05,0,2,1939.0,0.0
Georg Christoph Lichtenberg,0.0006190034045187,0.004333023831631,0.2873740696642443,1.7460756226094114e-05,0.0008985143643066,0,2,1742.0,0.0
James Mark Baldwin,0.0058805323429278,0.0105230578768183,0.3136901498627025,0.0004478285576903,0.0033056834161586,0,19,1861.0,0.0
Friedrich von Schlegel,0.0012380068090374,0.0049520272361497,0.2763411283225039,0.0001561428400099,0.0007678381429985,0,4,1772.0,0.0
John Millar,0.0,0.000928505106778,0.0,0.0,4.997075122549391e-32,0,0,1735.0,0.0
Jean-Luc Nancy,0.0061900340451872,0.0037140204271123,0.2974007919479794,0.0001738989081354,0.0012261723189059,0,20,1940.0,0.0
Lorenz Oken,0.0003095017022593,0.0015475085112968,0.2350905292479108,2.142024959637355e-06,4.261828691882632e-05,0,1,1779.0,0.0
Philippe Van Parijs,0.0021665119158155,0.0021665119158155,0.2586162670931596,3.393327746587558e-05,0.0001692275015686,0,7,1951.0,0.0
David M. Knight,0.0003095017022593,0.0003095017022593,0.2394941310116739,0.0,5.157726003657575e-05,0,1,1936.0,0.0
Issac de Pinto,0.0,0.0021665119158155,0.0,0.0,4.997075122549391e-32,0,0,1715.0,0.0
Margaret Schabas,0.0003095017022593,0.0015475085112968,0.0003095017022593,1.5356988137279276e-06,8.495027708333967e-31,0,1,1954.0,0.0
Daniel Raymond,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,1786.0,0.0
August Wilhelm Rehberg,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,,
William David Ross,0.0006190034045187,0.0040235221293717,0.2751932939369484,2.427709391174495e-05,0.0004630884027473,0,2,1877.0,0.0
Keith Lehrer,0.0021665119158155,0.0027855153203342,0.2884546371140011,0.0003110414367223,0.0019684815893407,0,7,1936.0,0.0
Friedrich Adolf Trendelenburg,0.0015475085112968,0.0027855153203342,0.2792798009842973,4.378861805645731e-05,0.0007710986710983,0,5,1802.0,0.0
John Lewis,0.0040235221293717,0.0015475085112968,0.3147060955062177,0.0001364873850367,0.0019937643210261,0,13,1889.0,0.0
Antonio Rosmini-Serbati,0.0,0.0201176106468585,0.0,0.0,4.997075122549391e-32,0,0,1797.0,0.0
Maria Montessori,0.0034045187248529,0.0015475085112968,0.2843467189498727,0.0001241836295083,0.0008147322723501,0,11,1870.0,0.0
Allan Bloom,0.004333023831631,0.0052615289384091,0.2918040603277372,0.0014714211968243,0.0008969801292151,0,14,1930.0,0.0
Gayatri Chakravorty Spivak,0.0037140204271123,0.0037140204271123,0.3069196212543792,0.0002980813492988,0.0022770790989159,0,12,1942.0,0.0
Claude Henri de Rouvroy Comte de Saint-Simon,0.0,0.0080470442587434,0.0,0.0,4.997075122549391e-32,0,0,1760.0,0.0
Claude Henri de Rouvroy Comte de Saint-Simon,0.0,0.0080470442587434,0.0,0.0,4.997075122549391e-32,0,0,1760.0,0.0
Mulla Hadi Sabzevari,0.0,0.007737542556484,0.0,0.0,4.997075122549391e-32,0,0,1797.0,0.0
Timo Airaksinen,0.0003095017022593,0.0003095017022593,0.2375232268128488,0.0,2.6379394422915125e-05,0,1,1947.0,0.0
Roland Barthes,0.007737542556484,0.0040235221293717,0.2968254314911001,0.0002297348369519,0.0010873174316996,0,25,1915.0,0.0
Maurice Blanchot,0.0040235221293717,0.0037140204271123,0.3016164058638484,0.0002846016172749,0.0013801046405128,0,13,1907.0,0.0
Friedrich Carl von Savigny,0.0,0.0021665119158155,0.0,0.0,4.997075122549391e-32,0,0,1779.0,0.0
Richard Kroner,0.0012380068090374,0.0012380068090374,0.2337896032299378,1.7582331110033985e-05,6.278972566255714e-05,0,4,1884.0,0.0
David Friedrich Strauss,0.000928505106778,0.0024760136180748,0.2513470048865402,7.580092523471344e-06,0.0001113299198031,0,3,1808.0,0.0
Andrew Bowie,0.0012380068090374,0.0040235221293717,0.2737461322822889,6.417548815687996e-05,0.0006745094533511,0,4,1952.0,0.0
Philippe Lacoue-Labarthe,0.0018570102135561,0.0030950170225936,0.2835170747592,0.000143346820369,0.0007938569293859,0,6,1940.0,0.0
Brian Leiter,0.0034045187248529,0.0040235221293717,0.2914831079566138,0.0011423761071903,0.0009763043403059,0,11,1963.0,0.0
Hans Vaihinger,0.0015475085112968,0.0012380068090374,0.2804080956785393,1.5710018981341652e-05,0.0009139773860682,0,5,1852.0,0.0
Keith Ansell-Pearson,0.0006190034045187,0.0012380068090374,0.2642424367906177,7.672185412233342e-05,0.0002910846526507,0,2,1960.0,0.0
Julian Young,0.0006190034045187,0.000928505106778,0.2933309078963669,6.696746648640211e-07,0.0011609630992214,0,2,1943.0,0.0
Shah Wali Allah,0.0,0.0034045187248529,0.0,0.0,4.997075122549391e-32,0,0,1703.0,0.0
Lady Mary Shepherd,0.0,0.0037140204271123,0.0,0.0,4.997075122549391e-32,0,0,1777.0,0.0
Margaret Atherton,0.0003095017022593,0.0006190034045187,0.0003095017022593,1.5862588583392184e-07,8.495027708333967e-31,0,1,1943.0,0.0
Hryhori Skovoroda,0.0,0.0012380068090374,0.0,0.0,4.997075122549391e-32,0,0,1722.0,0.0
Jack Russell Weinstein,0.0003095017022593,0.0012380068090374,0.2727727671632913,1.643194639527471e-05,0.0002381128786168,0,1,1969.0,0.0
Jan Sniadecki,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1756.0,0.0
Anne Louise Germaine de StaÃ«l,0.0,0.0105230578768183,0.0,0.0,4.997075122549391e-32,0,0,1766.0,0.0
StanisÅaw Staszic,0.0,0.0015475085112968,0.0,0.0,4.997075122549391e-32,0,0,1755.0,0.0
Tai Chen,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,1724.0,0.0
Johannes Nikolaus Tetens,0.0,0.0012380068090374,0.0,0.0,4.997075122549391e-32,0,0,1736.0,0.0
Vauvenargues,0.0003095017022593,0.0003095017022593,0.2862734520940876,0.0,0.0008700003888844,0,1,1715.0,0.0
Harriet Taylor Mill,0.000928505106778,0.0015475085112968,0.2681805485440749,0.0002965763862179,0.0002492784196471,0,3,1807.0,0.0
Sandra Bartky,0.000928505106778,0.0,0.2683059780743437,0.0,0.0002492784196471,0,3,1935.0,0.0
Judith Butler,0.0123800680903744,0.0129990714948932,0.3068873105246967,0.0018905398163726,0.002058423958327,0,40,1956.0,0.0
Patricia Hill Collins,0.0068090374497059,0.0064995357474466,0.2934490197980768,0.0005284623271514,0.0014770873063685,0,22,1948.0,0.0
Drucilla Cornell,0.0021665119158155,0.0018570102135561,0.2842081078945203,9.236191682130969e-05,0.0004639801141119,0,7,1950.0,0.0
Mary Daly,0.0034045187248529,0.0037140204271123,0.2731817601606311,0.0008256516754242,0.0003966987965424,0,11,1928.0,0.0
Martha Albertson Fineman,0.000928505106778,0.0058805323429278,0.2682052224375835,2.735731123119597e-05,0.0002492784196471,0,3,1943.0,0.0
Nancy Fraser,0.0080470442587434,0.0064995357474466,0.2984970881296431,0.0003151820527475,0.0016678789503884,0,26,1947.0,0.0
Marilyn Frye,0.0027855153203342,0.0015475085112968,0.2708718233296873,2.7755344417608777e-05,0.0003011470011287,0,9,1941.0,0.0
Donna Haraway,0.0074280408542246,0.0080470442587434,0.307794590082789,0.0007147435499023,0.0020404030171662,0,24,1944.0,0.0
Sandra Harding,0.0071185391519653,0.0052615289384091,0.2941893796219694,0.0006745700211415,0.0014603358422698,0,23,1935.0,0.0
bell hooks,0.0086660476632621,0.0034045187248529,0.2954416299456871,0.0002712383439293,0.0015851333419943,0,28,1952.0,0.0
Luce Irigaray,0.0071185391519653,0.0086660476632621,0.3121450436528638,0.0003906796817298,0.0023337811172568,0,23,1930.0,0.0
Val Plumwood,0.0061900340451872,0.0049520272361497,0.2925948572391945,6.867166742038404e-05,0.0014457315998499,0,20,1939.0,0.0
Christina Hoff Sommers,0.0018570102135561,0.007737542556484,0.2740291937087887,0.0007202167341571,0.0004089816197084,0,6,1950.0,0.0
Monique Wittig,0.0037140204271123,0.0024760136180748,0.2796012433027138,0.0007317706853457,0.0004732788368139,0,12,1935.0,0.0
Jamal al-Din al-Afghani,0.0006190034045187,0.0018570102135561,0.2321511955621641,2.89104188407737e-06,5.456963014844713e-05,0,2,1839.0,0.0
Robert Adamson,0.0003095017022593,0.0046425255338904,0.2170443423925318,3.09903738103924e-05,8.961264184384988e-06,0,1,1852.0,0.0
Konstantin Sergeyevich Aksakov,0.0,0.0006190034045187,0.0,0.0,4.997075122549391e-32,0,0,1817.0,0.0
Aleksey Khomyakov,0.0003095017022593,0.0015475085112968,0.0003095017022593,6.0415722416675385e-06,8.495027708333967e-31,0,1,1804.0,0.0
Samuel Alexander,0.0012380068090374,0.0018570102135561,0.2783464683160598,9.482545479923592e-05,0.0007677324677154,0,4,1859.0,0.0
John Anderson,0.0086660476632621,0.0015475085112968,0.3112119742365853,0.0006912251247812,0.004362359716476,0,28,1893.0,0.0
F. H. Bradley,0.0037140204271123,0.0030950170225936,0.3000331991224881,0.0001188771708401,0.0020836322306463,0,12,1846.0,0.0
John Macmurray,0.0012380068090374,0.0003095017022593,0.2456494954642365,1.2839428051441587e-06,7.808152890803557e-05,0,4,1891.0,0.0
John Mueller Anderson,0.0003095017022593,0.0,0.234543908790244,0.0,6.078821223210666e-05,0,1,1914.0,0.0
Futa Helu,0.0003095017022593,0.0006190034045187,0.2344288349556972,1.0787342012740812e-06,6.078821223210666e-05,0,1,1934.0,0.0
David Stove,0.0018570102135561,0.0027855153203342,0.259953857916363,0.0002927590074772,0.000692410516644,0,6,1927.0,0.0
Roberto ArdigÃ²,0.0,0.0003095017022593,0.0,0.0,4.997075122549391e-32,0,0,1828.0,0.0
Valentin Ferdinandovich Asmus,0.0,0.000928505106778,0.0,0.0,4.997075122549391e-32,0,0,1894.0,0.0
William Irwin,0.0037140204271123,0.0006190034045187,0.279923426413875,0.0001688238421357,0.0004940075681622,0,12,1970.0,0.0
Marshall McLuhan,0.0046425255338904,0.0108325595790776,0.2713761462180315,0.0013798863561055,0.0003632864310187,0,15,1911.0,0.0
Alan Watts,0.0058805323429278,0.0027855153203342,0.3033110563598059,0.0008753174644906,0.0018917148372155,0,19,1915.0,0.0
Edward S. Casey,0.0012380068090374,0.004333023831631,0.2447215045898333,0.0001249053603111,7.340177721371625e-05,0,4,1939.0,0.0
Bruno Latour,0.0068090374497059,0.0046425255338904,0.3130164890662616,0.000509603533544,0.0033196295404034,0,22,1947.0,0.0
Dominique Lecourt,0.0021665119158155,0.000928505106778,0.2533787538178266,4.742315136262385e-06,0.0001743997008394,0,7,1944.0,0.0
Alfred Baeumler,0.000928505106778,0.0018570102135561,0.288426097029197,7.394559533036924e-06,0.0009223327232982,0,3,1887.0,0.0
Ernst Nolte,0.0012380068090374,0.004333023831631,0.2790659163961415,1.569838536636888e-05,0.0006105026742929,0,4,1923.0,0.0
Kurt Lewin,0.0068090374497059,0.0058805323429278,0.3080547989722175,0.0003811762347744,0.003512348568192,0,22,1890.0,0.0
John B. Watson,0.007737542556484,0.0074280408542246,0.3227549338655995,5.176894537286064e-05,0.0047003750861212,0,25,1878.0,0.0
Erik Erikson,0.0083565459610027,0.0086660476632621,0.3096911253239238,0.0004534698453435,0.00355999412566,0,27,1902.0,0.0
