Source,Target,Type,Weight
한명구_Dir_1,박승현_Act_1,Undirected,1
한명구_Dir_1,박영호_Act_1,Undirected,1
한명구_Dir_1,백경훈_Act_1,Undirected,1
한명구_Dir_1,변현식_Act_1,Undirected,1
한명구_Dir_1,설향_Act_1,Undirected,1
한명구_Dir_1,성낙범_Act_1,Undirected,1
한명구_Dir_1,안병경_Act_1,Undirected,2
한명구_Dir_1,안성경_Act_1,Undirected,1
한명구_Dir_1,안효진_Act_1,Undirected,1
한명구_Dir_1,연두홍_Act_1,Undirected,1
한명구_Dir_1,오대천_Act_1,Undirected,1
한명구_Dir_1,오상철_Act_1,Undirected,4
한명구_Dir_1,오안진_Act_1,Undirected,2
한명구_Dir_1,우명덕_Act_1,Undirected,2
한명구_Dir_1,유승희_Act_1,Undirected,1
한명구_Dir_1,유영미_Act_1,Undirected,2
한명구_Dir_1,윤진_Act_1,Undirected,1
한명구_Dir_1,이경림_Act_1,Undirected,1
한명구_Dir_1,이경선_Act_1,Undirected,1
한명구_Dir_1,이예진_Act_1,Undirected,1
한명구_Dir_1,이혜령_Act_1,Undirected,1
한명구_Dir_1,이흥윤_Act_1,Undirected,1
한명구_Dir_1,임송이_Act_1,Undirected,1
한명구_Dir_1,임연희_Act_1,Undirected,1
한명구_Dir_1,임영서_Act_1,Undirected,1
한명구_Dir_1,장건섭_Act_1,Undirected,1
한명구_Dir_1,장명운_Act_1,Undirected,1
한명구_Dir_1,장수애_Act_1,Undirected,1
한명구_Dir_1,장영희_Act_1,Undirected,2
한명구_Dir_1,정시아_Act_1,Undirected,1
한명구_Dir_1,정혜선_Act_1,Undirected,1
한명구_Dir_1,호령_Act_1,Undirected,1
한명구_Dir_1,홍석연_Act_1,Undirected,1
한명구_Dir_1,황태현_Act_1,Undirected,1
홍상수_Dir_1,강소이_Act_1,Undirected,1
홍상수_Dir_1,권해효_Act_1,Undirected,4
홍상수_Dir_1,기주봉_Act_1,Undirected,2
홍상수_Dir_1,김민희_Act_1,Undirected,4
홍상수_Dir_1,김소령_Act_1,Undirected,1
홍상수_Dir_1,김승윤_Act_1,Undirected,3
홍상수_Dir_1,김시하_Act_1,Undirected,1
홍상수_Dir_1,박미소_Act_1,Undirected,3
홍상수_Dir_1,서영화_Act_1,Undirected,1
홍상수_Dir_1,송선미_Act_1,Undirected,2
홍상수_Dir_1,신석호_Act_1,Undirected,2
홍상수_Dir_1,이은미_Act_1,Undirected,1
홍상수_Dir_1,이자벨 위페르_Act_1,Undirected,1
홍상수_Dir_1,이혜영_Act_1,Undirected,3
홍상수_Dir_1,조윤희_Act_1,Undirected,4
홍상수_Dir_1,하성국_Act_1,Undirected,4
황경성_Dir_1,구종근_Act_1,Undirected,1
황경성_Dir_1,김민지_Act_1,Undirected,1
황경성_Dir_1,김소원_Act_1,Undirected,1
황경성_Dir_1,김예지_Act_1,Undirected,1
황경성_Dir_1,김환_Act_1,Undirected,1
황경성_Dir_1,남규희_Act_1,Undirected,1
황경성_Dir_1,문지효_Act_1,Undirected,1
황경성_Dir_1,박상후_Act_1,Undirected,2
황경성_Dir_1,박선오_Act_1,Undirected,1
황경성_Dir_1,박성우_Act_1,Undirected,1
황경성_Dir_1,박영_Act_1,Undirected,1
황경성_Dir_1,박은우_Act_1,Undirected,2
황경성_Dir_1,박창현_Act_1,Undirected,1
황경성_Dir_1,박하연_Act_1,Undirected,1
황경성_Dir_1,박형섭_Act_1,Undirected,2
황경성_Dir_1,배유빈_Act_1,Undirected,1
황경성_Dir_1,배은영_Act_1,Undirected,2
황경성_Dir_1,서예희_Act_1,Undirected,1
황경성_Dir_1,서이서_Act_1,Undirected,1
황경성_Dir_1,송영숙_Act_1,Undirected,1
황경성_Dir_1,송인호_Act_1,Undirected,1
황경성_Dir_1,신지우_Act_1,Undirected,1
황경성_Dir_1,오정민_Act_1,Undirected,1
황경성_Dir_1,오채아_Act_1,Undirected,1
황경성_Dir_1,유연수_Act_1,Undirected,1
황경성_Dir_1,유정훈_Act_1,Undirected,1
황경성_Dir_1,유지완_Act_1,Undirected,1
황경성_Dir_1,이동찬_Act_1,Undirected,1
황경성_Dir_1,이성열_Act_1,Undirected,1
황경성_Dir_1,이승민_Act_1,Undirected,1
황경성_Dir_1,이승철_Act_1,Undirected,1
황경성_Dir_1,이유진_Act_1,Undirected,1
황경성_Dir_1,이중문_Act_1,Undirected,1
황경성_Dir_1,이지원_Act_1,Undirected,1
황경성_Dir_1,이효빈_Act_1,Undirected,1
황경성_Dir_1,정찬우_Act_1,Undirected,1
황경성_Dir_1,주수경_Act_1,Undirected,1
황경성_Dir_1,하수빈_Act_1,Undirected,1
황경성_Dir_1,한유리_Act_1,Undirected,1
황경성_Dir_1,한철수_Act_1,Undirected,1
